Order Date,Region,Category,Sales,Profit,Month-Year
2011-02-01,West,Furniture,290.666,3.4196,2011-02
2011-07-09,Central,Office Supplies,10.368,3.6288,2011-07
2011-07-09,Central,Office Supplies,14.352,4.485,2011-07
2012-11-21,West,Furniture,141.96,41.1684,2012-11
2012-11-21,West,Office Supplies,66.048,23.1168,2012-11
2013-03-26,Central,Technology,1287.45,244.6155,2013-03
2014-09-24,West,Office Supplies,25.824,9.0384,2014-09
2014-09-24,West,Office Supplies,160.96,48.288,2014-09
2012-12-04,East,Furniture,28.44,11.376,2012-12
2012-12-04,East,Furniture,364.41,8.098,2012-12
2012-12-04,East,Technology,39.96,10.3896,2012-12
2012-12-04,East,Furniture,361.764,68.3332,2012-12
2013-11-02,Central,Office Supplies,111.672,6.9795,2013-11
2014-03-18,Central,Office Supplies,13.776,-22.0416,2014-03
2014-03-18,Central,Office Supplies,10.272,3.21,2014-03
2014-11-24,East,Furniture,24.048,7.2144,2014-11
2014-08-28,South,Office Supplies,2.896,0.9774,2014-08
2012-12-04,East,Office Supplies,17.94,8.7906,2012-12
2012-12-04,East,Furniture,384.174,29.8802,2012-12
2012-12-04,East,Technology,1799.75,539.925,2012-12
2014-10-08,South,Office Supplies,580.672,65.3256,2014-10
2014-10-08,South,Office Supplies,18.936,5.9175,2014-10
2014-10-08,South,Technology,222.384,16.6788,2014-10
2014-10-08,South,Office Supplies,50.454,-33.636,2014-10
2014-10-08,South,Furniture,154.764,-36.1116,2014-10
2014-03-26,Central,Office Supplies,6.848,2.14,2014-03
2011-08-09,West,Technology,1091.168,68.198,2011-08
2011-08-09,West,Technology,219.168,-43.8336,2011-08
2011-11-22,Central,Office Supplies,6.928,-11.0848,2011-11
2014-06-11,East,Office Supplies,40.032,15.012,2014-06
2014-07-02,Central,Office Supplies,443.92,13.3176,2014-07
2014-07-02,Central,Office Supplies,169.99,78.1954,2014-07
2014-07-02,Central,Office Supplies,25.92,12.4416,2014-07
2011-11-21,South,Technology,36.99,9.9873,2011-11
2011-11-21,South,Office Supplies,629.1,301.968,2011-11
2011-11-21,South,Office Supplies,193.95,9.6975,2011-11
2011-11-21,South,Office Supplies,5.46,1.4742,2011-11
2012-05-04,Central,Furniture,22.288,-8.9152,2012-05
2014-05-30,Central,Furniture,65.424,-52.3392,2014-05
2012-10-17,West,Office Supplies,77.88,3.894,2012-10
2011-04-23,East,Furniture,281.372,-12.0588,2011-04
2011-04-23,East,Furniture,281.372,-12.0588,2011-04
2011-04-23,East,Office Supplies,7.488,-5.2416,2011-04
2011-04-23,East,Furniture,22.336,7.8176,2011-04
2014-05-01,East,Office Supplies,10.368,3.6288,2014-05
2013-09-21,West,Office Supplies,65.79,30.2634,2013-09
2013-09-21,West,Office Supplies,271.984,88.3948,2013-09
2013-09-21,West,Office Supplies,11.76,3.1752,2013-09
2013-09-21,West,Office Supplies,77.52,37.9848,2013-09
2013-09-21,West,Office Supplies,48.64,15.808,2013-09
2013-09-03,Central,Office Supplies,1.81,0.6516,2013-09
2013-09-03,Central,Office Supplies,8.26,3.8822,2013-09
2012-04-27,West,Office Supplies,43.56,3.267,2012-04
2012-04-27,West,Office Supplies,5.84,0.73,2012-04
2012-09-06,East,Furniture,271.764,60.392,2012-09
2013-05-29,West,Office Supplies,262.24,78.672,2013-05
2013-05-29,West,Office Supplies,182.72,84.0512,2013-05
2013-05-29,West,Technology,131.6,7.896,2013-05
2013-05-29,West,Office Supplies,22.72,7.384,2013-05
2013-05-29,West,Technology,558.4,41.88,2013-05
2012-09-24,Central,Office Supplies,15.24,6.858,2012-09
2012-09-24,Central,Furniture,1408.1,394.268,2012-09
2014-07-04,East,Office Supplies,32.896,11.1024,2014-07
2014-07-04,East,Furniture,215.148,-103.9882,2014-07
2014-07-04,East,Office Supplies,30.96,11.223,2014-07
2014-12-09,West,Office Supplies,29.79,8.6391,2014-12
2014-12-09,West,Furniture,128.9,15.468,2014-12
2014-12-09,West,Office Supplies,60.12,28.8576,2014-12
2014-12-06,West,Office Supplies,24.816,8.3754,2014-12
2014-12-06,West,Office Supplies,14.976,5.4288,2014-12
2012-09-27,Central,Office Supplies,15.08,-22.62,2012-09
2012-09-27,Central,Furniture,24.288,-12.7512,2012-09
2014-10-31,Central,Furniture,16.192,-8.5008,2014-10
2014-10-31,Central,Furniture,251.006,-68.1302,2014-10
2014-10-31,Central,Office Supplies,54.192,4.0644,2014-10
2012-11-29,West,Office Supplies,4.304,1.5602,2012-11
2011-03-11,East,Office Supplies,108.92,49.014,2011-03
2014-11-20,East,Office Supplies,16.74,8.37,2014-11
2014-11-20,East,Office Supplies,2504.74,626.185,2014-11
2013-07-30,East,Office Supplies,84.784,-16.9568,2013-07
2012-06-12,East,Office Supplies,29.9,5.083,2012-06
2013-08-07,East,Office Supplies,70.88,33.3136,2013-08
2014-06-12,South,Office Supplies,3.76,1.0904,2014-06
2013-10-08,West,Office Supplies,27.264,8.8608,2013-10
2011-09-08,West,Office Supplies,56.65,24.3595,2011-09
2011-09-08,West,Office Supplies,14.97,4.1916,2011-09
2011-09-08,West,Office Supplies,4.02,1.9698,2011-09
2011-03-16,South,Technology,471.92,29.495,2011-03
2012-02-29,South,Office Supplies,58.72,27.0112,2012-02
2012-07-09,South,Office Supplies,5.16,0.8385,2012-07
2013-02-20,South,Office Supplies,16.496,5.5674,2013-02
2014-09-17,East,Technology,71.976,19.7934,2014-09
2014-09-17,East,Furniture,22.512,2.2512,2014-09
2014-09-17,East,Office Supplies,3.444,-2.7552,2014-09
2014-09-17,East,Office Supplies,538.194,-412.6154,2014-09
2014-09-17,East,Technology,47.984,14.3952,2014-09
2014-11-06,Central,Technology,492.768,55.4364,2014-11
2012-02-20,East,Office Supplies,286.79,74.5654,2012-02
2013-11-26,South,Office Supplies,5.08,1.651,2013-11
2014-12-04,South,Technology,47.992,7.1988,2014-12
2012-09-10,East,Office Supplies,61.96,16.1096,2012-09
2012-09-10,East,Furniture,361.96,83.2508,2012-09
2012-09-10,East,Office Supplies,278.82,125.469,2012-09
2013-12-15,South,Furniture,133.38,58.6872,2013-12
2012-04-06,South,Office Supplies,47.952,16.1838,2012-04
2013-12-02,West,Furniture,16.74,4.3524,2013-12
2014-11-13,East,Office Supplies,10.848,3.5256,2014-11
2014-11-13,East,Technology,18.544,3.0134,2014-11
2014-03-04,Central,Furniture,180.98,47.0548,2014-03
2014-03-04,Central,Technology,99.98,42.9914,2014-03
2013-11-28,Central,Technology,34.95,15.378,2013-11
2013-11-28,Central,Office Supplies,152.0,69.92,2013-11
2011-08-31,West,Technology,92.52,18.504,2011-08
2013-12-09,West,Office Supplies,8.56,2.4824,2013-12
2013-12-09,West,Office Supplies,45.36,21.7728,2013-12
2013-12-09,West,Furniture,1421.664,-195.4788,2013-12
2011-04-07,South,Furniture,8.96,2.7776,2011-04
2011-08-27,South,Technology,579.95,168.1855,2011-08
2011-08-27,South,Furniture,29.12,12.5216,2011-08
2011-08-27,South,Furniture,1202.94,300.735,2011-08
2013-10-22,East,Office Supplies,7.92,3.564,2013-10
2013-12-01,South,Technology,36.192,2.7144,2013-12
2014-09-06,South,Office Supplies,147.184,-29.4368,2014-09
2012-07-02,Central,Furniture,408.422,-5.8346,2012-07
2012-07-02,Central,Furniture,382.116,-92.7996,2012-07
2012-07-02,Central,Office Supplies,68.6,6.0025,2012-07
2012-07-02,Central,Office Supplies,435.504,48.9942,2012-07
2012-07-02,Central,Office Supplies,11.168,3.7692,2012-07
2014-09-25,Central,Technology,72.0,12.96,2014-09
2014-09-25,Central,Technology,655.9,275.478,2014-09
2014-09-25,Central,Furniture,603.92,181.176,2014-09
2013-08-09,West,Furniture,513.024,12.8256,2013-08
2013-08-09,West,Office Supplies,487.92,136.6176,2013-08
2013-08-09,West,Office Supplies,15.24,5.334,2013-08
2013-09-30,South,Technology,209.97,71.3898,2013-09
2013-09-30,South,Office Supplies,62.94,30.2112,2013-09
2013-09-30,South,Office Supplies,25.92,7.776,2013-09
2014-04-11,Central,Office Supplies,10.368,3.6288,2014-04
2014-04-11,Central,Technology,95.736,20.3439,2014-04
2013-12-19,East,Office Supplies,900.08,117.0104,2013-12
2011-06-20,Central,Technology,201.584,20.1584,2011-06
2011-06-20,Central,Office Supplies,3.392,-5.088,2011-06
2011-06-20,Central,Furniture,193.0656,-19.8744,2011-06
2011-06-20,Central,Office Supplies,15.552,5.4432,2011-06
2011-06-20,Central,Office Supplies,11.648,4.0768,2011-06
2011-06-20,Central,Technology,418.8,-97.72,2011-06
2011-06-20,Central,Office Supplies,509.488,-127.372,2011-06
2014-09-05,Central,Furniture,825.174,-117.882,2014-09
2014-09-05,Central,Office Supplies,17.76,5.55,2014-09
2014-09-05,Central,Office Supplies,6.912,0.864,2014-09
2013-12-21,South,Technology,66.3,8.619,2013-12
2013-08-10,South,Office Supplies,30.816,9.63,2013-08
2013-08-10,South,Technology,44.784,4.4784,2013-08
2013-08-10,South,Office Supplies,569.536,64.0728,2013-08
2012-06-22,Central,Furniture,796.425,-525.6405,2012-06
2012-04-10,West,Office Supplies,12.832,4.3308,2012-04
2013-11-22,Central,Office Supplies,40.46,19.8254,2013-11
2013-11-22,Central,Technology,404.94,109.3338,2013-11
2013-09-06,West,Technology,116.0,29.0,2013-09
2013-11-25,Central,Technology,657.552,49.3164,2013-11
2014-12-11,South,Technology,599.97,257.9871,2014-12
2014-12-11,South,Technology,38.97,0.7794,2014-12
2014-12-11,South,Office Supplies,45.84,22.0032,2014-12
2013-06-25,West,Technology,38.24,-9.56,2013-06
2012-09-17,South,Technology,87.168,10.896,2012-09
2013-05-20,Central,Office Supplies,21.4,6.206,2013-05
2013-05-29,East,Office Supplies,54.9,15.372,2013-05
2011-04-18,West,Technology,287.968,97.1892,2011-04
2011-04-18,West,Office Supplies,13.12,3.8048,2011-04
2011-04-18,West,Office Supplies,10.75,3.5475,2011-04
2011-04-18,West,Office Supplies,11.62,3.6022,2011-04
2013-06-18,East,Office Supplies,40.74,0.4074,2013-06
2011-05-09,South,Office Supplies,83.25,14.985,2011-05
2011-05-09,South,Office Supplies,9.45,4.536,2011-05
2011-05-09,South,Office Supplies,20.65,9.499,2011-05
2011-05-09,South,Office Supplies,45.36,21.7728,2011-05
2013-09-19,East,Furniture,5.352,1.6056,2013-09
2013-09-19,East,Furniture,99.372,-7.098,2013-09
2013-09-19,East,Office Supplies,2.672,0.3674,2013-09
2014-12-24,Central,Office Supplies,28.672,10.3936,2014-12
2014-12-24,Central,Office Supplies,29.312,-74.7456,2014-12
2014-10-31,South,Office Supplies,105.98,4.2392,2014-10
2014-10-31,South,Office Supplies,35.06,10.518,2014-10
2014-10-31,South,Furniture,33.94,9.1638,2014-10
2014-10-31,South,Office Supplies,30.0,14.4,2014-10
2013-03-30,Central,Office Supplies,45.528,15.9348,2013-03
2013-03-30,Central,Furniture,844.116,-36.1764,2013-03
2013-03-30,Central,Technology,812.736,60.9552,2013-03
2014-11-24,East,Office Supplies,7.476,-5.9808,2014-11
2011-03-23,West,Office Supplies,330.4,85.904,2011-03
2011-03-23,West,Technology,604.752,37.797,2011-03
2014-12-02,West,Office Supplies,45.36,21.7728,2014-12
2014-12-02,West,Office Supplies,10.128,3.6714,2014-12
2014-11-08,West,Office Supplies,21.792,7.6272,2014-11
2014-11-08,West,Technology,439.8,145.134,2014-11
2014-09-05,East,Office Supplies,8.256,0.6192,2014-09
2014-09-05,East,Office Supplies,25.56,-20.448,2014-09
2014-09-05,East,Office Supplies,4.368,-3.0576,2014-09
2014-09-05,East,Office Supplies,11.52,3.744,2014-09
2013-07-04,West,Office Supplies,12.96,6.2208,2013-07
2013-07-04,West,Office Supplies,3.96,0.0792,2013-07
2014-09-08,Central,Office Supplies,1577.94,757.4112,2014-09
2013-09-10,Central,Furniture,15.008,-12.0064,2013-09
2014-07-04,West,Technology,59.98,26.3912,2014-07
2014-07-04,West,Technology,2395.2,209.58,2014-07
2014-07-04,West,Technology,1687.8,742.632,2014-07
2014-07-04,West,Technology,7.992,2.6973,2014-07
2014-06-30,Central,Office Supplies,5.184,1.8144,2014-06
2014-08-08,East,Office Supplies,11.68,5.4896,2014-08
2014-08-08,East,Office Supplies,104.8,26.2,2014-08
2012-03-19,South,Office Supplies,14.496,4.8924,2012-03
2013-06-08,West,Office Supplies,4.784,1.5548,2013-06
2013-06-08,West,Office Supplies,4.73,2.3177,2013-06
2013-07-26,South,Office Supplies,7.89,0.3156,2013-07
2013-07-26,South,Office Supplies,65.5,32.095,2013-07
2013-07-26,South,Furniture,2430.08,388.8128,2013-07
2014-10-02,Central,Office Supplies,104.85,50.328,2014-10
2012-12-10,Central,Office Supplies,3.9,1.521,2012-12
2012-12-10,Central,Furniture,801.96,200.49,2012-12
2012-12-10,Central,Furniture,191.96,32.6332,2012-12
2012-12-10,Central,Office Supplies,2.61,1.2006,2012-12
2014-09-04,West,Office Supplies,5.96,1.6688,2014-09
2014-09-25,East,Technology,1169.694,-253.4337,2014-09
2014-12-20,South,Office Supplies,1665.62,33.3124,2014-12
2014-11-25,South,Office Supplies,2.88,1.4112,2014-11
2014-11-25,South,Office Supplies,1443.96,375.4296,2014-11
2011-12-13,Central,Office Supplies,2.92,0.365,2011-12
2013-12-06,East,Office Supplies,465.18,120.9468,2013-12
2013-09-12,East,Office Supplies,22.428,-17.9424,2013-09
2013-09-12,East,Office Supplies,37.52,3.752,2013-09
2014-12-10,East,Office Supplies,2.624,0.4264,2014-12
2011-09-09,East,Office Supplies,15.552,5.4432,2011-09
2011-09-09,East,Technology,64.704,-4.8528,2011-09
2011-09-09,East,Furniture,17.472,5.0232,2011-09
2011-09-09,East,Technology,135.516,-31.6204,2011-09
2014-06-27,West,Technology,431.928,64.7892,2014-06
2011-11-17,East,Office Supplies,12.448,3.89,2011-11
2011-11-17,East,Furniture,657.93,-93.99,2011-11
2014-08-22,East,Office Supplies,277.4,133.152,2014-08
2014-08-22,East,Furniture,25.16,8.5544,2014-08
2014-08-22,East,Furniture,91.92,31.2528,2014-08
2013-03-13,East,Office Supplies,29.34,13.4964,2013-03
2011-09-23,East,Office Supplies,139.44,47.061,2011-09
2011-04-28,East,Office Supplies,6.912,2.5056,2011-04
2011-04-28,East,Office Supplies,27.096,2.0322,2011-04
2011-04-28,East,Office Supplies,177.568,-37.7332,2011-04
2013-11-30,Central,Technology,58.416,16.7946,2013-11
2012-12-03,East,Office Supplies,16.448,5.5512,2012-12
2012-12-03,East,Technology,36.784,10.5754,2012-12
2014-11-20,Central,Furniture,718.116,-71.8116,2014-11
2014-11-20,Central,Office Supplies,31.776,8.7384,2014-11
2013-09-06,East,Office Supplies,9.555,-7.3255,2013-09
2014-09-05,West,Office Supplies,487.984,152.495,2014-09
2014-09-05,West,Technology,5.56,1.7375,2014-09
2014-09-05,West,Office Supplies,217.85,65.355,2014-09
2013-09-23,South,Office Supplies,40.776,4.5873,2013-09
2013-09-23,South,Technology,63.936,5.5944,2013-09
2011-09-14,South,Furniture,142.4,52.688,2011-09
2011-09-14,South,Office Supplies,7.16,3.4368,2011-09
2014-05-20,West,Furniture,681.408,42.588,2014-05
2014-05-20,West,Office Supplies,3.52,1.0208,2014-05
2014-05-20,West,Office Supplies,5.58,1.395,2014-05
2014-05-20,West,Technology,36.32,10.896,2014-05
2011-08-09,West,Office Supplies,2060.744,643.9825,2011-08
2014-11-27,East,Office Supplies,52.272,9.801,2014-11
2014-11-27,East,Office Supplies,213.136,23.9778,2014-11
2014-05-04,West,Office Supplies,69.52,19.4656,2014-05
2014-05-04,West,Office Supplies,763.44,45.8064,2014-05
2013-11-11,East,Office Supplies,9.216,3.3408,2013-11
2013-11-11,East,Technology,41.958,-9.7902,2013-11
2013-11-11,East,Office Supplies,89.568,32.4684,2013-11
2013-11-11,East,Office Supplies,22.248,7.5087,2013-11
2013-11-11,East,Office Supplies,334.88,29.302,2013-11
2013-11-11,East,Furniture,148.288,29.6576,2013-11
2013-11-11,East,Office Supplies,4.624,1.6762,2013-11
2013-11-11,East,Technology,178.92,-29.0745,2013-11
2013-11-11,East,Office Supplies,69.888,-46.592,2013-11
2011-12-20,West,Office Supplies,487.984,152.495,2011-12
2011-12-20,West,Office Supplies,47.3,12.298,2011-12
2011-12-20,West,Office Supplies,4.13,1.1564,2011-12
2011-12-20,West,Office Supplies,155.12,50.414,2011-12
2011-07-25,West,Office Supplies,6.48,3.1752,2011-07
2011-07-25,West,Office Supplies,15.52,4.5008,2011-07
2012-11-22,South,Office Supplies,2.946,-2.0622,2012-11
2012-11-22,South,Office Supplies,55.104,18.5976,2012-11
2014-12-10,Central,Technology,104.88,41.952,2014-12
2014-12-10,Central,Office Supplies,34.7,12.492,2014-12
2014-12-10,Central,Office Supplies,33.72,15.5112,2014-12
2014-12-10,Central,Office Supplies,14.94,7.0218,2014-12
2014-09-01,Central,Office Supplies,638.73,166.0698,2014-09
2014-04-25,South,Office Supplies,113.568,-21.294,2014-04
2014-09-09,East,Technology,9.096,1.7055,2014-09
2012-03-12,South,Office Supplies,8.688,2.9322,2012-03
2012-03-12,South,Furniture,30.88,3.86,2012-03
2012-03-12,South,Furniture,6.408,1.4418,2012-03
2013-07-19,West,Office Supplies,33.8,4.225,2013-07
2013-06-14,Central,Technology,377.97,94.4925,2013-06
2014-07-04,East,Technology,258.9,93.204,2014-07
2014-07-04,East,Office Supplies,24.56,11.5432,2014-07
2011-12-08,West,Office Supplies,27.888,9.0636,2011-12
2011-12-08,West,Office Supplies,6.456,-4.5192,2011-12
2011-12-08,West,Technology,52.68,19.755,2011-12
2011-12-08,West,Office Supplies,13.88,-2.6025,2011-12
2011-12-08,West,Technology,103.92,-18.186,2011-12
2011-12-08,West,Office Supplies,11.52,3.744,2011-12
2011-12-08,West,Office Supplies,10.368,3.6288,2011-12
2011-12-08,West,Office Supplies,39.072,2.9304,2011-12
2013-04-09,East,Office Supplies,8.872,3.2161,2013-04
2013-04-09,East,Office Supplies,121.104,-100.92,2013-04
2014-11-07,East,Furniture,127.372,-30.9332,2014-11
2014-11-07,East,Office Supplies,47.952,16.1838,2014-11
2012-12-05,West,Furniture,44.46,14.6718,2012-12
2012-07-09,East,Office Supplies,15.8,5.056,2012-07
2012-07-09,East,Technology,464.97,209.2365,2012-07
2012-07-09,East,Furniture,181.96,20.0156,2012-07
2012-07-09,East,Office Supplies,12.39,5.6994,2012-07
2012-07-09,East,Office Supplies,84.09,42.045,2012-07
2012-07-09,East,Office Supplies,79.36,32.5376,2012-07
2012-07-09,East,Office Supplies,153.36,70.5456,2012-07
2012-07-09,East,Office Supplies,43.68,21.4032,2012-07
2012-07-09,East,Office Supplies,98.21,28.4809,2012-07
2013-12-14,West,Office Supplies,9.84,3.2472,2013-12
2013-05-21,South,Office Supplies,2.694,-2.245,2013-05
2014-06-03,West,Office Supplies,25.344,7.92,2014-06
2014-06-03,West,Office Supplies,43.92,15.921,2014-06
2012-10-30,West,Technology,59.994,-45.9954,2012-10
2012-10-30,West,Technology,439.992,164.997,2012-10
2012-10-30,West,Technology,87.96,30.786,2012-10
2012-10-30,West,Furniture,15.488,3.6784,2012-10
2013-10-16,South,Office Supplies,232.96,116.48,2013-10
2013-10-16,South,Office Supplies,66.54,32.6046,2013-10
2013-10-16,South,Office Supplies,43.26,14.2758,2013-10
2012-11-19,West,Furniture,141.96,22.7136,2012-11
2011-09-13,West,Office Supplies,79.4,5.955,2011-09
2014-11-14,East,Technology,163.96,70.5028,2014-11
2014-12-25,East,Furniture,37.93,6.8274,2014-12
2013-01-09,East,Furniture,15.168,3.792,2013-01
2012-06-13,South,Office Supplies,24.78,6.9384,2012-06
2012-06-13,South,Office Supplies,19.14,8.8044,2012-06
2012-06-13,South,Technology,899.97,314.9895,2012-06
2012-06-13,South,Office Supplies,32.4,15.552,2012-06
2014-03-19,Central,Office Supplies,23.832,6.5538,2014-03
2011-11-23,Central,Furniture,6.368,-2.5472,2011-11
2011-11-23,Central,Office Supplies,34.176,-87.1488,2011-11
2011-11-23,Central,Technology,5.544,1.6632,2011-11
2014-10-16,West,Furniture,510.24,6.378,2014-10
2014-10-16,West,Office Supplies,204.95,100.4255,2014-10
2014-04-22,West,Technology,11.54,3.462,2014-04
2014-04-22,West,Furniture,162.6,34.146,2014-04
2011-12-08,West,Office Supplies,45.68,21.0128,2011-12
2011-12-08,West,Furniture,603.92,45.294,2011-12
2014-05-30,Central,Office Supplies,23.55,1.1775,2014-05
2013-09-20,South,Office Supplies,5.04,0.1512,2013-09
2013-09-20,South,Technology,249.95,107.4785,2013-09
2013-09-18,Central,Office Supplies,33.4,12.358,2013-09
2013-12-21,South,Furniture,18.92,7.3788,2013-12
2013-12-21,South,Office Supplies,15.42,6.939,2013-12
2014-11-23,Central,Office Supplies,35.712,2.232,2014-11
